Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Milk Powder Pouch 120,packet,packet,1.0,364.0,Room_supply,,0.0,0,room_temperature,False,,AMUL,True,True
Milk Powder Pouch 150,packet,packet,1.0,375.0,Room_supply,,0.0,0,room_temperature,False,,EVERY DAY,True,True
Oregano Spice Mix Schet,packet,packet,1.0,120.0,Room_supply,,0.0,0,room_temperature,False,,,True,True
Slipper,packet,packet,1.0,34.45,Room_supply,,0.0,0,room_temperature,False,,,True,True
Sugar Pouch 200,packet,packet,1.0,115.5,Room_supply,,0.0,0,room_temperature,False,,JYOT,True,True
Tea Bags Pouch 100,packet,packet,1.0,1.6,Room_supply,,0.0,0,room_temperature,False,,TETLEY,True,True
Tea Bags Pouch 200,packet,packet,1.0,305.0,Room_supply,,0.0,0,room_temperature,False,,TETLEY,True,True
8 To 8 Sauce,liter,bottle,0.2,80.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,GOLDEN CROWN,True,True
Barbecue Sauce,liter,bottle,0.51,243.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,GOLDEN CROWN,True,True
Barbecus Sauce,liter,bottle,0.51,229.41,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Green Chilli Pickle,liter,bottle,0.5,130.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,KHTARIJI,True,True
Green Chilli Sauce,liter,bottle,4.5,235.0,Sauce_jam_pickle,,0.6,2,room_temperature,False,,EVERPLUS,True,True
H P Sauce,liter,bottle,0.2,205.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Mayonise Cream,packet,packet,1.0,100.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,DR OETKER,True,True
Mix Fruit Jam,liter,bottle,1.0,105.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Mix Jam,liter,bottle,4.5,350.0,Sauce_jam_pickle,,1.0,3,room_temperature,False,,EVERPLUS,True,True
Mix Pickle,liter,bottle,0.95,114.0,Sauce_jam_pickle,,2.0,0,room_temperature,False,,EVEREST,True,True
Mixed Vegetable Pickle,liter,bottle,0.3,93.49,Sauce_jam_pickle,,0.0,0,room_temperature,False,,PRIYA,True,True
Mustard Sauce,liter,bottle,1.0,125.0,Sauce_jam_pickle,,0.0,3,room_temperature,False,,GOLDEN CROWN,True,True
Nachose Chips,packet,packet,1.0,79.79,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Nimboo Sat,packet,packet,1.0,216.52,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Oyester Sauce,liter,bottle,0.75,222.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Oyster Sauce,liter,bottle,0.51,225.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,LEE KUM KEE,True,True
Peri Peri Mayo Viba,packet,packet,1.0,185.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Pickle Mixed Vegetable,liter,bottle,0.3,110.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,PRIYA,True,True
Piza Pista Sauce,liter,bottle,1.0,155.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Red Chilli Sauce,liter,bottle,4.5,235.0,Sauce_jam_pickle,,0.6,1,room_temperature,False,,EVERPLUS,True,True
Soya Sauce,liter,bottle,5.0,235.0,Sauce_jam_pickle,,0.5,1,room_temperature,False,,EVERPLUS,True,True
Tandoori Mayonise Cream,packet,packet,1.0,190.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Tomato Ketchup,packet,packet,1.0,230.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Tomato Ketchup Poucs,packet,packet,1.0,65.0,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Tomyom Sauce,liter,bottle,1.0,470.0,Sauce_jam_pickle,,2.0,0,room_temperature,False,,,True,True
Veg Worcester Shire Sauce,liter,bottle,0.2,48.75,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Worsterd Sauce,liter,bottle,0.75,51.41,Sauce_jam_pickle,,0.0,0,room_temperature,False,,,True,True
Amchur,kg,packet,1.0,150.0,Spices,,0.0,0,room_temperature,False,,,True,True
Aromat Seasoning Powder,packet,packet,1.0,215.0,Spices,,0.0,0,room_temperature,False,,KNORR,True,True
Bileching Powder,packet,packet,1.0,32.06,Spices,,2.0,0,room_temperature,False,,,True,True
Black Pepper,kg,packet,1.0,360.0,Spices,,0.0,0.3,room_temperature,False,,,True,True
Black Salt,kg,packet,1.0,30.0,Spices,,1.0,2,room_temperature,False,,,True,True
Briyani Masala,packet,packet,1.0,61.0,Spices,,1.0,2,room_temperature,False,,CATCH,True,True
Chat Masala,packet,packet,1.0,60.3,Spices,,3.0,3,room_temperature,False,,TATA,True,True
Chicken Masala,packet,packet,1.0,65.0,Spices,,5.0,13,room_temperature,False,,TATA,True,True
Chole Masala,packet,packet,1.0,62.31,Spices,,2.0,f,room_temperature,False,,TATA,True,True
Dal Chini,kg,packet,1.0,260.0,Spices,,0.0,0,room_temperature,False,,,True,True
Dhania Powder,kg,packet,1.0,134.0,Spices,,4.0,13,room_temperature,False,,,True,True
Dhania Sabut,kg,packet,1.0,93.0,Spices,,0.5,0.5,room_temperature,False,,,True,True
Elachi Big,kg,packet,1.0,1950.0,Spices,,0.0,0,room_temperature,False,,,True,True
Elachi Hari,kg,packet,1.0,3200.0,Spices,,0.1,0,room_temperature,False,,,True,True
Haldi Powder,kg,packet,1.0,208.0,Spices,,4.0,14,room_temperature,False,,,True,True
Hing,liter,bottle,0.1,188.0,Spices,,3.0,18,room_temperature,False,,CATCH,True,True
Javetri,kg,packet,1.0,1872.0,Spices,,0.0,0,room_temperature,False,,,True,True
Jeera,kg,packet,1.0,241.0,Spices,,3.0,2,room_temperature,False,,,True,True
Kalonji,kg,packet,1.0,266.77,Spices,,0.0,0,room_temperature,False,,,True,True
Kashmiri Lal Red Chilli Powder,kg,packet,1.0,640.0,Spices,,3.0,4,room_temperature,False,,CATCH,True,True
Kasturi Methi,packet,packet,1.0,44.0,Spices,,4.0,2,room_temperature,False,,PUNEET MASALA,True,True
Khada Masala,kg,packet,1.0,1256.0,Spices,,0.5,1,room_temperature,False,,,True,True
Kitchen King,packet,packet,1.0,63.65,Spices,,14.0,17,room_temperature,False,,TATA,True,True
Long,kg,packet,1.0,780.0,Spices,,0.0,0,room_temperature,False,,,True,True
Meat Masala,packet,packet,1.0,65.0,Spices,,2.0,4,room_temperature,False,,TATA,True,True
Methi Sabut,kg,packet,1.0,94.0,Spices,,0.2,0,room_temperature,False,,,True,True
Pani Puri Masala,kg,packet,0.1,67.0,Spices,,0.0,0,room_temperature,False,,AMAZING,True,True
Pav Bhaji Masala,packet,packet,1.0,75.0,Spices,,0.0,0,room_temperature,False,,CATCH,True,True
Peri Peri Masala,packet,packet,1.0,150.0,Spices,,0.0,0,room_temperature,False,,,True,True
Rai,kg,packet,1.0,75.6,Spices,,0.5,1,room_temperature,False,,,True,True
Rajma Masala,packet,packet,1.0,64.0,Spices,,1.0,0,room_temperature,False,,CATCH,True,True
Rasam Masala,packet,packet,1.0,57.0,Spices,,0.0,0,room_temperature,False,,FLAVARICH,True,True
Red Chilli Powder,kg,packet,1.0,194.0,Spices,,4.0,23,room_temperature,False,,,True,True
Red Chilli Sabut,kg,packet,1.0,169.0,Spices,,0.5,0,room_temperature,False,,,True,True
Salt,packet,packet,1.0,6.64,Spices,,0.0,0,room_temperature,False,,TAPARIA,True,True
Salt Black Pouch 250,packet,packet,1.0,160.0,Spices,,0.0,0,room_temperature,False,,,True,True
Salt Sandha,packet,packet,1.0,34.0,Spices,,0.0,0,room_temperature,False,,,True,True
Salt White Pouch  250,packet,packet,1.0,50.0,Spices,,0.0,0,room_temperature,False,,,True,True
Sambhar Masala,packet,packet,1.0,88.0,Spices,,3.0,0,room_temperature,False,,CATCH,True,True
Star Phool,kg,packet,1.0,380.0,Spices,,0.0,0,room_temperature,False,,,True,True
Tea Masala,packet,packet,1.0,49.0,Spices,,0.0,0,room_temperature,False,,CATCH,True,True
Tez Pata,kg,packet,1.0,100.0,Spices,,0.0,0,room_temperature,False,,,True,True
White Pepper Masala,kg,packet,1.0,1500.0,Spices,,0.0,0,room_temperature,False,,CATCH,True,True
All Pin,packet,packet,1.0,40.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Book Print Meal Coupon,piece,packet,1.0,134.5,Stationery,,0.0,0,room_temperature,False,,,True,True
Bread Tape,piece,packet,1.0,22.16,Stationery,,0.0,0,room_temperature,False,,,True,True
Carbon Paper,piece,packet,1.0,1.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Cello Tap,liter,roll,0.001,61.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Cello Tap Midiam,liter,roll,0.001,40.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Challan Book Big,piece,packet,1.0,111.94,Stationery,,1.0,0,room_temperature,False,,,True,True
Challan Book Small,piece,packet,1.0,39.53,Stationery,,0.0,0,room_temperature,False,,,True,True
Clip Band,piece,packet,1.0,3.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Dori File,piece,packet,1.0,10.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Driver Long Book,piece,packet,1.0,55.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Duplicate Book,piece,packet,1.0,20.91,Stationery,,0.0,0,room_temperature,False,,,True,True
Fevistick,piece,packet,1.0,24.09,Stationery,,0.0,0,room_temperature,False,,,True,True
File Box Big,piece,packet,1.0,85.0,Stationery,,0.0,0,room_temperature,False,,,True,True
File Mini,piece,packet,1.0,60.0,Stationery,,0.0,0,room_temperature,False,,,True,True
File Voucher,piece,packet,1.0,12.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Gate Pass Book,piece,packet,1.0,121.0,Stationery,,0.0,2,room_temperature,False,,,True,True
Guest Key Pocket,piece,packet,1.0,2.9,Stationery,,0.0,0,room_temperature,False,,,True,True
Highlighter,piece,packet,1.0,24.55,Stationery,,0.0,0,room_temperature,False,,,True,True
L Folder,piece,packet,1.0,8.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Latter Paid Hki,piece,packet,1.0,1.87,Stationery,,0.0,0,room_temperature,False,,,True,True
Lifafa All,piece,packet,1.0,1.99,Stationery,,0.0,0,room_temperature,False,,,True,True
Machine Stepler,piece,packet,1.0,30.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Marker Big Parmanet,piece,packet,1.0,13.21,Stationery,,0.0,1,room_temperature,False,,,True,True
Marker Small Parmanet,piece,packet,1.0,8.23,Stationery,,0.0,1,room_temperature,False,,,True,True
Marker White Bord Marker,piece,packet,1.0,17.66,Stationery,,0.0,0,room_temperature,False,,,True,True
Paper Rin A4,packet,packet,1.0,231.6,Stationery,,0.0,0,room_temperature,False,,,True,True
Pen,piece,packet,1.0,2.76,Stationery,,0.0,0,room_temperature,False,,,True,True
Pen Unibull,piece,packet,1.0,80.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Pencel,piece,packet,1.0,4.43,Stationery,,0.0,0,room_temperature,False,,,True,True
Purchase Book,piece,packet,1.0,70.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister,piece,packet,1.0,102.06,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Attendence,piece,packet,1.0,102.26,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Daily Stock,piece,packet,1.0,368.97,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Duty Allotment,piece,packet,1.0,220.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Entery,piece,packet,1.0,588.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Floor Sectiction,piece,packet,1.0,119.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Grooming,piece,packet,1.0,220.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Hand Over,piece,packet,1.0,178.18,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Massage,piece,packet,1.0,358.33,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Op,piece,packet,1.0,260.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Room S,piece,packet,1.0,130.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Ragister Sabji Oder,piece,packet,1.0,190.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Room Service Order Control She,packet,packet,1.0,170.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Staf Gate Pass Book,piece,packet,1.0,95.83,Stationery,,0.0,0,room_temperature,False,,,True,True
Stam Paid,piece,packet,1.0,30.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Steaker,packet,packet,1.0,25.0,Stationery,,0.0,0,room_temperature,False,,,True,True
Stepler Pin Big,piece,packet,1.0,15.96,Stationery,,0.0,0,room_temperature,False,,,True,True
Stepler Pin Small,piece,packet,1.0,9.93,Stationery,,0.0,0,room_temperature,False,,,True,True
"Store Book
Store Book",piece,packet,1.0,199.0,Stationery,,0.0,1,room_temperature,False,,,True,True
Vegetable Book,piece,packet,1.0,175.0,Stationery,,0.0,1,room_temperature,False,,,True,True
Visitor Gate Pass Book,piece,packet,1.0,99.17,Stationery,,0.0,0,room_temperature,False,,,True,True
Voucher Cash Jama,piece,packet,1.0,48.53,Stationery,,0.0,0,room_temperature,False,,,True,True
Voucher Cash Payment,piece,packet,1.0,48.39,Stationery,,0.0,0,room_temperature,False,,,True,True
Voucher Salary,piece,packet,1.0,63.64,Stationery,,0.0,0,room_temperature,False,,,True,True
Whitener,piece,packet,1.0,17.83,Stationery,,0.0,0,room_temperature,False,,,True,True
Sugar Candy,kg,packet,1.0,54.0,Sugar,,1.0,2,room_temperature,False,,,True,True
Sugar Cube,kg,packet,0.5,48.0,Sugar,,0.0,0,room_temperature,False,,DAURALA,True,True
Sugar Free,packet,packet,1.0,100.0,Sugar,,0.0,0,room_temperature,False,,,True,True
Sugar Loose,kg,packet,1.0,43.5,Sugar,,84.0,50,room_temperature,False,,,True,True
Caramel Syrup,liter,packet,1.0,770.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Chocolate Syrup,liter,packet,0.7,760.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Cinnamon Syrup,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Elderflower Syrup,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Hazeinut Syrup,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Lemon Ice Tea,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Lrish Cream Syrup,liter,packet,1.0,700.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Peach Syrup,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Vanilla Syrup,liter,packet,1.0,860.0,Syrup,,0.0,0,room_temperature,False,,MTSR,True,True
Baby Corn,can,can,1.0,47.11,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Bamboo Shoot,can,can,1.0,77.0,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Chipo.Papeer In Adoba Sauce2.8,can,can,1.0,2156.0,Tin,,0.0,0,room_temperature,False,,,True,True
Coconut Milk,can,can,1.0,155.0,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Fruit Cocktail,can,can,1.0,85.87,Tin,,3.0,7,room_temperature,False,,FRUTINS,True,True
Mushroom Button,can,can,1.0,86.45,Tin,,13.0,18,room_temperature,False,,FRUTINS,True,True
Mushroom Slice,can,can,1.0,58.3,Tin,,7.0,0,room_temperature,False,,FRUTINS,True,True
Pineapple Slice,can,can,1.0,85.87,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Red Cheeries,can,can,1.0,107.8,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Red Cherries Syrup,can,can,1.0,91.65,Tin,,0.0,0,room_temperature,False,,,True,True
Sweet Corn Cream Style,can,can,1.0,29.33,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Tomato Puree,can,can,1.0,47.83,Tin,,0.0,0,room_temperature,False,,FRUTINS,True,True
Corn Others,kg,packet,1.0,60.0,Vegetables,,2.0,0,room_temperature,False,,,True,True
Gulab Jal,liter,bottle,0.25,45.0,Water,,0.0,1,room_temperature,False,,GOLDEN CROWN,True,True
Kewra Water,liter,bottle,0.25,50.0,Water,,0.0,0,room_temperature,False,,DABUR,True,True
Vinegar,liter,bottle,0.68,35.0,Water,,1.0,2,room_temperature,False,,GOLDEN CROWN,True,True
Water Jar,jar,jar,1.0,25.0,Water_jar,,0.0,0,room_temperature,False,,,True,True
